Date,User,Number of likes,Tweeted from,Tweets
2022-10-14 12:57:53+00:00,Bonbonissa,0,Twitter for Android,Fyp ku full berita resesi 😲 portoku piye jal? 🙄🙄🙄🙄
2022-10-14 12:57:32+00:00,TengkuHsb,0,Twitter for Android,"Sudah saat nya kita bersatu padu dalam mewujudkan Indonesia hebat.
Resesi globalisasi."
2022-10-14 12:57:22+00:00,resmihaberler,0,Jetpack.com,"Pertemuan IMF-Bank Dunia Soroti Inflasi, Perlambatan Ekonomi dan Ancaman Resesi #ekonomi https://t.co/LObO7DfqSG"
2022-10-14 12:56:33+00:00,aboutmalangcom,0,dlvr.it,"Tanggapi Soal Resesi 2023, Raditya Dika: Semua Lapisan Masyarakat akan Kena https://t.co/TcvvmPMPrR"
2022-10-14 12:55:36+00:00,blah_hhe,0,Twitter for Android,"@_nurgg Hahaha relate lagi, udah niat sat set sat set tetiba postingan di medsos bahas resesi"
2022-10-14 12:54:54+00:00,yourvobo,0,Twitter for Android,resesi resesi rese sih
2022-10-14 12:54:19+00:00,mirosaurus19,0,Twitter for Android,Eh gua beneran muak sama resesi resesi anjg
2022-10-14 12:53:25+00:00,aryssimnida,0,Twitter for Android,"@eternaIune Nabung untuk  resesi 2023 ❌
Nabung untuk konser 2023 ✅"
2022-10-14 12:53:10+00:00,ivonnaf,1,Twitter for iPhone,"Udah paling bener ngikutin isu resesi, gausah ngikutin berita leslar. Bikin kesel."
2022-10-14 12:52:47+00:00,doobongie,0,Twitter for Android,asli takut dah guyon resesi krn kalo bnrn waaah wahh wkwk
2022-10-14 12:52:38+00:00,tempodotco,1,Emplifi,"Bukan hanya negara miskin dan berkembang, negara maju juga menghadapi risiko besar resesi global. #TempoBisnis https://t.co/NZuLYsP6Tr"
2022-10-14 12:52:21+00:00,RezaFHW,0,Twitter for iPhone,"Ancaman resesi ekonomi global makin kencang, dengan ini saya nyatakan rencana ganti hp &amp; beli laptop ditunda dulu."
2022-10-14 12:52:06+00:00,peonytulle,0,Twitter for Android,aduuuh gamau cocoklogi astrologi cuma beberapa waktu lalu liat org ngetweet why there are so many 22-23 year olds... trus tl akhir2 ini penuh dengan bahasan resesi..
2022-10-14 12:51:17+00:00,maswik_,1,Twitter for Android,Eitss harus bersyukur tidak boleh ngeluh. Ingat kudu nabung banyak buat jaga2 kalo resesi 🤣🤣🤣
2022-10-14 12:50:14+00:00,Bagindaa98,0,Twitter for Android,"Peringatan, akan terjadi resesi global dan huru hara 🤣 https://t.co/OuE25aKYHS"
2022-10-14 12:48:35+00:00,qurtcobainn,1,Twitter for iPhone,"Kalo ditanya kenapa blm pacaran, jawab aja lagi nabung buat persiapan resesi 2023"
2022-10-14 12:46:50+00:00,ranewayy,0,Twitter for iPhone,video yg bahas ini jadi soal utsku… suddenly semua bahas resesi 2023 https://t.co/wOIm7VLdGw
2022-10-14 12:45:20+00:00,dialoglara__,1,Twitter for iPhone,"Tiba tiba kepikiran ancaman resesi 2023, gimana ya kalo beneran terjadi?"
2022-10-14 12:44:45+00:00,sipalingmanut,0,Twitter for iPhone,@ngalamfess lapo mikir resesi barang? terlalu adoh pikiranmu
2022-10-14 12:44:37+00:00,nonaehere,0,Twitter for Android,"Tahun depan katane resesi ekonomi, tapi kok aku wes ngeroso resesi wae yo awak ku😭 confusing"
2022-10-14 12:44:28+00:00,DanteAruma_,0,Twitter for Android,"@venustweets Iyaah, kalo bagus aku mau racunin org pke fujiyama ah biar keti ttp fresh meski resesi 🤣🤣🤣

Td sekilas di lapak yg lain, ada yg blg ga tahan seminggu tp kek 3 harian gt msh ok. Moga2 gaada yg palsuin"
2022-10-14 12:41:29+00:00,Luqmanp,0,Twitter for iPhone,@cobraschiffer Pas resesi nanti top-up lagi bro mumpung pada diskon wkwk
2022-10-14 12:40:47+00:00,mtnwhd,0,Twitter for Android,"All hands hari ini ada yg bikin ayem, seneng deh bossnya bikin adem pokoknya . Momok resesi ud ag menakutkan lagi. Makasi Boss"
2022-10-14 12:40:07+00:00,Winter_Sky21,0,Twitter for iPhone,"Memang grup dewasa jaman sekarang itu gak cuma ngomongin rated ya jaman sekarang 😭

Galauin pajak, kpr, cicilan, ekonomi, politik, kehidupan dan target masa depan, belum lagi bahasan berat macem RESESI 2023 😭👍🏻

Salut, banyak pembelajaran yang bisa di dapet"
2022-10-14 12:39:45+00:00,aqil_______,0,Twitter Web App,@nnismal jadi orang2 banyak FOMO resesi wkwkw
2022-10-14 12:38:47+00:00,pacmannai,2,Twitter Web App,"Kedua, ketika resesi terjadi, layoff semakin banyak dan unemployment rate meningkat.

Sebagai motif untuk berjaga-jaga, kalian perlu upskilling biar skill kalian semakin robust! https://t.co/VLWFglCepT"
2022-10-14 12:36:36+00:00,uenaya_,0,Twitter for iPhone,"Gue: riang gembira beli 20 eskrim
Ekapresi nyokap be like: “taun depan resesi loh nay”"
2022-10-14 12:36:16+00:00,nkniap,4,Twitter for Android,"Mikir taun depan takut ada resesi, utang jg blm lunas, mo behel gigi, trs skripsi sm TA jg blm jelas, emak jg mo renov rumah. Yaallah kapan ujan duid? https://t.co/SLzJdtatrI"
2022-10-14 12:35:24+00:00,ndanzpratapsink,0,Twitter for Android,"Untuk anda yg punya hobi kredit mohon diperketat Sinyal resesi 2023 makin kuat. 

Tinggal di pilih??
Mau jadi org kaya baru atau mau jadi org miskin baru

Terlepas dari masalah resesi Indonesia itu ""Unik...."""
2022-10-14 12:31:53+00:00,Pakezetbukanes,0,Twitter for Android,"@Askrlfess Eh, katanya tahun depan resesi ya.
Kamu udah persiapan apa? 
Menurutmu aku perlu nabung lebih nggak sih?"
2022-10-14 12:31:38+00:00,behelaiyen,1,Twitter for iPhone,mikir resesi sambil mikir wishlist liburan &amp; konser rasanya MANTIPS
2022-10-14 12:31:24+00:00,chocolattere_s,0,Twitter for Android,"Ini 2023 beneran bakal resesi ya?? 
Ga bs jajan lg kah? Musti hemat 🥲"
2022-10-14 12:31:10+00:00,ponpiarni,0,Twitter Web App,"untuk menghadapi resesi global.. mpon kudu hemat kudu kuat kagak jajan
please BP bisa g yak 🤧"
2022-10-14 12:30:56+00:00,daraprayoga_,16,Twitter for iPhone,"resesi? katanya 2023

resepsi?"
2022-10-14 12:30:01+00:00,veliadora_,1,Twitter for Android,@tanyakanrl emakku ga tau resesi itu apa😀 bingung mau jelasinnya
2022-10-14 12:29:43+00:00,SVTRlGHTHERE,0,Twitter for Android,"Yeorobunnn..ingat, tahun depan resesi 🤡"
2022-10-14 12:29:38+00:00,doraracy,0,Twitter for Android,"@myveroneeca @eternaIune @1992JWAE btw, resesi itu apa?"
2022-10-14 12:28:23+00:00,avracadavraa,0,Twitter for Android,"Kata gue daripada ngomentari Lesti mending 71,2k ini mikirin resesi global 2023 wkwkwkw https://t.co/zzDgzkliRY"
2022-10-14 12:28:21+00:00,wendeully,0,Twitter for iPhone,Makin resesi dah ni negara https://t.co/OOp3LAKucR
2022-10-14 12:28:08+00:00,hazzzaynie,0,Twitter for iPhone,@illyieu resesi
2022-10-14 12:27:35+00:00,chochotweets,0,Jetpack.com,Intip Sektor Andalan Danareksa Investment Management Saat Resesi https://t.co/kudgRenr0o
2022-10-14 12:26:21+00:00,cnbcindonesia,0,detikcommunity,Daftar Panjang Negara-Negara Calon Masuk Jurang Resesi https://t.co/oQ1X54eqg3
2022-10-14 12:25:33+00:00,aiaivlys,0,Twitter for iPhone,lany kan berkedok hadiah birthday kalo svt berkedok hadiah natal kali yaa…. tp 2023 resesi HAHAHA😭
2022-10-14 12:24:34+00:00,onnygiri,0,Twitter for Android,"Heyyy buat kalian orang kaya sih itu kalian bilang tips menghadapi kelam 2023 resesi dunia, tapi buat yg hidupnya ga sekaya kalian, itu udah kegiatan sehari2 buat survive
Anj jd inget ada temen kaya yg bangga2in bisa ngirit dan mau makan kaki 5, la aku yo bendino cuukk go survive"
2022-10-14 12:24:27+00:00,realizeclub,0,Twitter for Android,"@ubsansfess Gak ada persiapan khusus. intinya hidup dengan gaya hidup sewajarnya aja. jangan dibiasakan sering hedon, tapi dibiasakan untuk hidup sesuai kebutuhan dan kemampuan. gak hanya ketika resesi, tapi bisa kita lakuin sekarang kok. Toh pengaruhnya positif ke kita"
2022-10-14 12:23:10+00:00,Fikiridd,0,Twitter for iPhone,"Resesi 2023, siapppp nabunggggg!"
2022-10-14 12:23:00+00:00,hariankompas,1,TweetDeck,"Di tengah ancaman lonjakan inflasi dan resesi yang membayangi, bangun strategi investasi dengan insight politik dan ekonomi dari para ahli. Langganan sekarang dengan harga #promokompas: https://t.co/QQK9CR00Dl https://t.co/wFCtKMlUJm"
2022-10-14 12:22:35+00:00,txtdrdinmasjid,0,Twitter for Android,"semangat kerjanya ya abah tay, maklum KPR yg kita ambil bunganya floating. terus persiapan buat resesi tahun depan jadi ini abah tay lagi giat giatnya cari uang....

https://t.co/ecjI1lZYGF"
2022-10-14 12:22:19+00:00,nadoarayo,0,Twitter for iPhone,@fouraddict6 sumpah ril takut bgt resesi tapi takut juga konser banyak bgt gak masuk akal
2022-10-14 12:22:05+00:00,RBSShelby,0,Twitter for Android,Harus kuat tahun depan menghadapi resesi https://t.co/WeHfmy2glz
2022-10-14 12:21:59+00:00,exarcopoulos,0,Twitter for Android,Kudu akhir taun ini soalnya taun depan resesi https://t.co/Vo7B87xNUQ
2022-10-14 12:21:34+00:00,brambaaang,0,Twitter for iPhone,"2023 kirain resesi, ternyata malah rombak polri 🤭"
2022-10-14 12:21:15+00:00,dailybibbiu,0,Twitter for Android,Apa itu resesi :) bujang korea am thai ke ina nonton aj gass
2022-10-14 12:20:22+00:00,worksfess,8,WORKSFESS,"wrk!
makin cemas berita2 tentang resesi ini, ga jadi resign dah demi idup 🥲"
2022-10-14 12:20:15+00:00,cnbcindonesia,0,detikcommunity,"Industri AI Kebal Resesi, Ini 3 Profesi IT Paling Dicari 2023 https://t.co/dckb4Am0d6"
2022-10-14 12:18:58+00:00,FlyinTofu,0,Twitter Web App,"@mettaapr @suntomoonday tak bales disini ae soale koyoke dowo, wkwkwk

kalo resesi nya se mirip2, cuma apakah bakal separah 98? belum tentu (mugo2 se enggak)

yang kayaknya bakal (atau sudah?) berdampak banget se amerika sama negara2 eropa (lanjut dibawah)"
2022-10-14 12:18:56+00:00,trivosaginting,0,Twitter Web App,"Pengen healing entaran di awal tahun, eh ternyata di prediksi bakal ada resesi besar2an taon depan. jadi diharapkan kita punya dana darurat. Sedih bgt :( mau healing jadi ragu"
2022-10-14 12:18:04+00:00,KucingnyaHitIer,5,Twitter Web App,"@ubsansfess Kalau ga bayar iuran bulanan organisasi dan denda danusan, itu termasuk persiapan menghadapi resesi g?"
2022-10-14 12:17:24+00:00,Papahjoe21,0,Twitter for Android,"Indonesia heboh konten""nya isi nya resesi
ini ibu"" masih sibukin bahas #leslar 
𓃟"
2022-10-14 12:17:07+00:00,farahbriana,1,Twitter for iPhone,"kayak gini aja udah susah, gmn kalo sampe resesi"
2022-10-14 12:16:49+00:00,Areumdayeppo,1,Twitter for Android,@eternaIune Kpopers ni bodoamat resesi penting konser😭😭😭
2022-10-14 12:16:12+00:00,kenobbbbi,0,Twitter for iPhone,sepertinya resesi berlaku juga di caratland indo
2022-10-14 12:15:00+00:00,ubsansfess,26,Sender UB Menfess,braw! kalian takut resesi 2023 ga? ada persiapan ga?
2022-10-14 12:13:53+00:00,rizeo01,1,Twitter for Android,"Lg baca berita ttg resesi ekonomi sekalian diskusi ke ibu buat ngirit belanjaan, eh cowo kipop dari kemaren banyak banget yg dateng kemari😭😭😭😭"
2022-10-14 12:13:32+00:00,cherrypIatinum,0,Twitter for Android,Agak gila agaknya bangsa yang katanya mau menyambut resesi ini https://t.co/NoZSrf5k6r
2022-10-14 12:13:16+00:00,JulioGraha,0,Twitter for Android,Fokus hadapi resesi...
2022-10-14 12:13:13+00:00,jakartainrain,73,Twitter for Android,@tanyakanrl jangan ditabung semua. spend juga tapi buat produk umkm. jadi uangnya muter. resesi itu kejadian karna salah satunya perputaran keuangan yang melambat
2022-10-14 12:10:42+00:00,brillieshot,0,Twitter for iPhone,"@gardenishe 500 rb lah, taun depan resesi nih"
2022-10-14 12:09:54+00:00,takumorisakikun,0,Twitter for Android,"@dustycatto Jujurly lagi mempertimbangkan, cuma kebayang resesi tahun depan, mau ga mau holding on dulu."
2022-10-14 12:09:50+00:00,muhabdel,0,Twitter for Android,kadang mikir. apakah ditahun 2023 besok event dan wedding juga bakal kedampak sama resesi? apakah jatuhnya pekerja event ditahun pandemi bakal kejadian lagi dimasa resesi? semoga aja indo ga terlalu terdampak sama resesi ini. jaya UMKM indonesia
2022-10-14 12:09:06+00:00,SartonoHutomo,104,Twitter for iPhone,"Ancaman Resesi Global, AHY: Rakyat Kecil Paling Terdampak, Butuh Perubahan dan Perbaikan https://t.co/YOE2J6mrTo"
2022-10-14 12:08:49+00:00,404notfoundbij,1,Twitter for Android,berani resign disaat kabar resesi lagi kenceng kencengnya. 🤩✨👍
2022-10-14 12:06:54+00:00,tawanthipoomm,0,Twitter for iPhone,"orang2: aduh takut bgt resesi 2023 harus banyak nabung

gue: TAHUN DEPAN KE BANGKOK NGINEP DI DAERAH SIAM ATAU SUKHUMVIT YA??"
2022-10-14 12:06:25+00:00,dykim996,0,Twitter for Android,Baru aja barusan banget si mamski ngajak ngobrol bahas resesi 2023 😭😭 https://t.co/fKmSXuTVmr
2022-10-14 12:06:20+00:00,PacmannBisnis,0,Twitter Web App,"Gausah takut dalam menghadapi resesi 2023, Pacmann hadir buat membantu bisnis kamu!

Atau, buat yang baru mau belajar bisnis, it's okay to start from now. 

Meskipun banyak ""fearful"" yang diciptakan media, Pacminn mau kasih kabar bahagia"
2022-10-14 12:05:25+00:00,itsagude_day,2,Twitter Web App,"mksdnya gmn yah-- kya kita smua pasti baca berita 2023 resesi, cma di saat berita itu naik dan ga nutup kemungkinan bikin sebgn bsr org panik, eh announce konser kpop yg emg kita tunggu2 dr kpn tau bermunculan, trs kta kaya(gweh)--ini gue nyiapin dana darurat ato kpop duluan😭😭"
2022-10-14 12:05:02+00:00,PacmannBisnis,0,Twitter Web App,"Nah, melihat dari fenomena resesi dan krisis ekonomi yang akan dihadapi Indonesia, Pacmann Academy melalui Product Management dan Business Strategy hadir untuk memberikan kelas program dalam membantu adaptasi dan ketahanan dalam bisnis (versatility dan resiliance)."
2022-10-14 12:04:49+00:00,RimawanP,2,Twitter for iPhone,Rekaman SONJO Migunani #61: Antisipasi Resesi Ekonomi Berbasis Komunitas dapat dinikmati di tautan berikut: https://t.co/vt2fyfN06f. Banyak insight dari para ekonom terkait potensi resesi dan peran yang dapat dilakukan komunitas untuk meminimalisasi dampak resesi.
2022-10-14 12:04:17+00:00,noviankhulluki,0,Twitter for iPhone,@PNS_Ababil Kalo resesi SK masih bisa sekolah ga ya ?
2022-10-14 12:03:46+00:00,jaeehyunc,0,Twitter for Android,@hamadasahai WKWK ADANYA ITU TAUN DEPAN RESESI HARUS NGIRIT
2022-10-14 12:02:41+00:00,GowessRyan,0,Twitter for iPhone,"katanya resesi tp teman2ku pd jalan2 ke luar negeri posting ig story. 

Oh maaf saya yg miskin deng 🥲"
2022-10-14 12:02:13+00:00,elektroalone,0,Twitter for iPhone,2023 resesi dunia? Lah mau susah yang kaya gimana lagi ini idup 🤣🤣🤣
2022-10-14 12:00:31+00:00,ltd_by,0,Twitter Web App,"2023 itu resesi, karena pada habis duit buat nonton konser."
2022-10-14 12:00:30+00:00,humorinaja,7,Twitter for Android,"Aduh galau banget deh, covid belum kelar udah ngeri-ngeri sedap dibikin galau ama resesi:(

Bawaannya jadi pengen belajar terus biar bisa security ke depannya. Kalo aku sih cocoknya belajar di Rakamin Academy sih.
Kelasnya Gratis, Tutornya dari Top Company. Keren bat dah asli! 👇 https://t.co/Vj9PPJzz5O"
2022-10-14 11:58:40+00:00,kabarAsuransi1,0,Twitter for iPhone,"WOW! Resesi Dunia 2023 ternyata bisa mempengaruhi market juga lho..

Kira-kira instrumen investasi apa yaa yang tepat di tengah situasi ekonomi global penuh tekanan?

#ResesiEkonomi #Investasi #Lucas #Leslar #BankMandiri #BRImo https://t.co/xe7icKXWtc"
2022-10-14 11:58:14+00:00,nesalemu,0,Twitter for iPhone,kabar resesi global 2023 ini ngeri ngeri sedap ya
2022-10-14 11:58:02+00:00,tauberitamedia,0,tauberita,"Perekonomian Indonesia dinilai relatif tangguh dalam menghadapi berbagai tantangan ke depan, termasuk resesi ekonomi global 2023.  https://t.co/Scs5J124Tj"
2022-10-14 11:57:02+00:00,tauberitamedia,0,tauberita,"Perekonomian Indonesia dinilai relatif tangguh dalam menghadapi berbagai tantangan ke depan, termasuk resesi ekonomi global 2023.  https://t.co/Scs5J0JVFb"
2022-10-14 11:56:32+00:00,yessy_young,0,Twitter for Android,@NKRItangguh84 @RamliRizal Semoga Indonesia bisa mengatasi resesi
2022-10-14 11:56:22+00:00,himaespunpad,0,Twitter for iPhone,"Bahkan, menurut salah satu Ekonom Indonesia dikatakan bahwa kondisi ini dapat membuka potensi Indonesia kedalam jurang resesi tahun 2023

Economic Journal Division
Academic Development
Hima ESP FEB Unpad 2022
#TheRealEconomics
#WeAreOne https://t.co/zEeJMmjDpA"
2022-10-14 11:56:13+00:00,no999thing,0,Twitter for iPhone,selain persiapan buat uts keknya mesti baca2 dampak resesi 2023 juga???
2022-10-14 11:55:53+00:00,bibitid,21,Twitter Web App,"Buat yang mau mempersiapkan diri kalau terjadi resesi di tahun 2023, bisa simak video ini👇
https://t.co/G0iSlhH8sA"
2022-10-14 11:55:09+00:00,PicokBakar,0,Twitter for Android,"@jaaehyunah Tau tau pas resesi keluar album 13 versi 
Aku semangat"
2022-10-14 11:54:55+00:00,himaespunpad,0,Twitter for iPhone,"[Gelombang PHK Menghantam, Tanda Resesi ?]

Pekan pertama bulan November, badai PHK menghantam banyak perusahaan global. Mulai dari Carsome, Shopee, hingga Xendit. Hal ini pun menimbulkan banyak spekulasi dari berbagai pihak. https://t.co/YqY4sZUfko"
2022-10-14 11:54:22+00:00,nohyuckluv,0,Twitter for iPhone,resesi resesi apaan si https://t.co/3VUVHSAYBg
2022-10-14 11:54:00+00:00,sooncheolsgirl,0,Twitter for iPhone,"@pizzafordk kejar tagihan akhir taun, byasa laah. taun depan kan juga ada isu resesi juga 😌"
2022-10-14 11:53:56+00:00,jaaehyunah,0,Twitter for Android,@PicokBakar Hura-hura sebelum resesi 😭
2022-10-14 11:53:44+00:00,myjeonbu,0,Twitter for iPhone,"Tbh banget i’d be happy to welcome intl carats ke indonesia, krn kalo begitu bisa naikin devisa negara, menekan resesi 2023, hidup gw tenang dikit jir 😭😭😭😭😭 GATAU GW NGASAL AJA takut bgt resesi taon depan"
2022-10-14 11:53:35+00:00,Anti_Nuklir25,0,Twitter Web App,"@ngalamfess Tabung aja lgi masbroo, klo bisa lebih hemat dn hemat lgi. Soalnya prediksinya ngeri masbroo, klo emang gajadi resesi ya syukur tabunganya bisa digunain buat hal yg lebih gede"
2022-10-14 11:52:45+00:00,thisisnotvran,0,Twitter for iPhone,@sapaskara Ojo ngilingno duit tok mil😭 maleh kelingan resesi tahun ngarep
2022-10-14 11:52:39+00:00,kitteneaJ,2,Twitter for iPhone,"SALDO INVESTASI 25k GRATIS!

Dengan memasukkan kode referral “only4u” kamu bisa dapet modal 25k reksadana dari bibit✨

Kamu juga bisa investasi mulai dari 10k!

T IHSG, reksadana, saham, obligasi, pemula, hijau, resesi, merah, tabungan, sucorinvest, untung, cuan, porto, tabungan https://t.co/ITDCaKX2uW"
2022-10-14 11:52:38+00:00,PicokBakar,1,Twitter for Android,"Carat di bikin hedon dulu sebelum resesi, pas resesi semangat menabung guys 🤣"
2022-10-14 11:52:05+00:00,prhasa,0,Twitter for Android,"Katanya resesi, tp bisnis travel lg rame tuh"
2022-10-14 11:52:02+00:00,webetterfly,0,Twitter for Android,Resesi 2023 tuh maksudnya gmn kak
2022-10-14 11:51:58+00:00,ifglife,2,Twitter for Android,"2023 Indonesia terancam resesi?😰 Tenang.. Jangan panik!😉

Biar nggak huru-hara ke depannya, mending persiapin diri dari sekarang dengan ngikutin beberapa tips di video ini deh!

Kalo kamu punya masukan lain, boleh dong share di bawah~😉

#IFGLife 
#ProtectingLifesProgress https://t.co/sRWaQ2qlfL"
2022-10-14 11:51:58+00:00,_hellwait66,0,Twitter Web App,resesi apa
2022-10-14 11:51:44+00:00,sooolays,0,Twitter for Android,"Tadi masih punya harapan 0,1% buat nonton. Tapi pas baca berita ttg resesi ekonomi kok kaya nya lebih baik gue tahan ya:') kayanya emang ga boleh gegabah deh... Lepas aja kali ya? Udah nonton ini..."
2022-10-14 11:51:29+00:00,viraasiregar,0,Twitter for Android,@tanyakanrl Aamiin🥺🥺 sama weee resesi bgini
2022-10-14 11:50:40+00:00,fahruzan,0,Twitter for Android,@traumadumplingg @kamveh Bkan a resesi
2022-10-14 11:50:18+00:00,dhaffa_cahya,0,Twitter Web App,Bukannya orang yg terbiasa pelit harusnya bakal jadi orang yg paling siap buat menghadapi resesi 2023 nanti ya?
2022-10-14 11:49:40+00:00,alterrrego_,1,Twitter for iPhone,"Masih ga habis pikir bener2 prihatin sama diri sendiri, mau resesi ini mepet akhir tahun bukannya nabung buat persiapan emergency funds, malah fokus nabung konser lg buat akhir tahun 😭 apakah ibuku sbg ibu rumah tangga akan marah melihat manajemen keuangan anaknya"
2022-10-14 11:49:13+00:00,PacmannBisnis,1,Twitter Web App,"Lalu kenapa ada banyak bisnis yang sustain meskipun pernah menghadapi pandemi?

Yuk kenalan sama yang namanya Business Resilience biar bisnis kamu siap menghadapi resesi"
2022-10-14 11:46:50+00:00,hdytamd,1,Twitter Web App,"@DeningCarlo harus nya ahir tahun ini sih ya om? apalagi ngeliat Amerika udah depan mata resesi kan sama fokus ke Uk kalo di gas dua2nya Amerika bisa kalah, tapi itu cuma perkiraan aja sih soalnya gatau apa yang bakal mereka lakuin:("
