Date,Tweets
2022-10-19 03:59:33+00:00,dunia sedang resesi.. agak riskan untuk investasi
2022-10-19 03:59:03+00:00,"Dunia Dilanda Resesi, Jokowi Pede Pertumbuhan Ekonomi RI Tetap Melesat https://t.co/WAIaUJrJk9"
2022-10-19 03:58:13+00:00,"Resepsi        🤝          Resesi

              Ngabisin duit"
2022-10-19 03:58:09+00:00,apkh seonho persiapan resesi tbtb bnyk project
2022-10-19 03:58:05+00:00,"oke, dah cukup becandanya, recehnya. minggu depan ngisi webinar ttg resesi resesi lala lili fafifu wasweswos"
2022-10-19 03:55:01+00:00,makanya gak usah panik resesi resesi AYO KITA HABISKAN DUIT AJA YOLO
2022-10-19 03:54:52+00:00,@anktnCov @RudyRoedyanto Sponsornya juga pusing mikir resesi...
2022-10-19 03:54:48+00:00,"Tahun besok lebih takut resesi pertemanan sih, makin tua makin dikit aja temen yang bisa diajak ketemu / main 😫"
2022-10-19 03:53:04+00:00,"Hari ini aja dompet mimin udah resesi, jangan sampai RBPartner kek mimin juga hehe. Yuk simak info and tips untuk mengatasi resesi di tahun 2023 mendatang. Siapin dari sekarang biar hati tenang dan semangat. Yuk simak info di #GDS https://t.co/no6D6J3p0M"
2022-10-19 03:52:43+00:00,"Dimana-mana berita resesi, supaya gak makin anxious, Sahamin spill 5 hal yang bisa kamu lakukan ditengah kondisi seperti ini. https://t.co/uWOSAPhAyY"
2022-10-19 03:52:31+00:00,"@Stakof beranda yucube kok yo pada hehe
dan tetap harus ada komedi di saat analisa resesi merajarela dan tetap harus ada yai untuk terangnya hati"
2022-10-19 03:52:14+00:00,"@worksfess lalu kenapa?..resesi di bbrapa negara didunia its real amerika, ukraina, russia hampir mau peduli mreka ternak uang atau ngga setidaknya bisa diambil insight dan ilmu lebih.. tidak peduli dia siapa balik lagi dari kita memfilter ato nga sbuah informasi tsb"
2022-10-19 03:51:14+00:00,"Ekonomi Global Hanya Tumbuh 3,2 Persen, Ancaman Resesi Kian Nyata, Bagaimana Nasib Lapangan Kerja Indonesia? https://t.co/xK43sq1C1U"
2022-10-19 03:50:00+00:00,"#BeritaTerpopuler: Tips keuangan jelang resesi 2023 sampai Kiky Saputri ungkap rasa syukur bakal segera dilamar.

https://t.co/5GXERenScE"
2022-10-19 03:49:34+00:00,"Dunia Terancam Resesi, Proyek IKN Nusantara Jalan Terus https://t.co/FbkstRW6fc"
2022-10-19 03:49:13+00:00,Persiapan resesi kah? @ sono tbl banyak ambil project☺️🙏🏻
2022-10-19 03:48:51+00:00,"@sardenmili @worksfess mungkin boleh di tonton solusi resesi untuk trickle down, ada di youtube juga 👏"
2022-10-19 03:48:28+00:00,"Investment perlu. Jaring pengaman perlu. But lets not forget the essentials, yaitu semua mesti dikerjakan pake kepala dingin, gak grusak grusuk 🙄 akhirnya FOMO. Makanya kli ini drpd gw panik resesi, mending gw fokus maximizing yg gw punya, either kerjaan atau tabungan hhh"
2022-10-19 03:48:17+00:00,"2023 resesi katanya bakalan gelap ? Nggaaa takuuuut, maju semuaa sonokim comeback dramaaaa https://t.co/rKp6xHQ72m"
2022-10-19 03:47:27+00:00,"kaki di kepala, kepala resesi"
2022-10-19 03:47:16+00:00,@raymondchins @worksfess bukannya salah 1 pnybb resesi itu krn ekonomi tidak berputar ya? CMIIW.. mngkin bisa ditambahin solusinya itu utk beli produk lokal/ UMKM.
2022-10-19 03:47:00+00:00,"Indonesia itu indikator resesi dan inflasi tingginya dri harga warteg dan gorengan om. 

Selama makan nasi + telur + ayam + orek + mie goreng + es teh masih 15.000-17.000. Berarti masih2 aman saja. 

Selama gorengan blm 10000 dapat 2-3 berarti masih aman terjaga"
2022-10-19 03:46:59+00:00,"Influencer mah fear mongering resesi msh dpt duit adsense. Lu kalau ikutan panik, cuan belum tentu, kerjaan ikut berantakan 🙄

Been there done that."
2022-10-19 03:46:43+00:00,@convomfs Awokawokawok investasi modal ditakut-takutin resesi. Lama-lama pada ngga mikir apa ya bahwa modal otak dan kemampuan bertahan dibarengi dg ilmu itu jauh lebih penting. Rezeki sudah diatur. Selama kita punya batasan cukupnya masing-masing mah ngga akan ada masalah.
2022-10-19 03:46:11+00:00,@ulfatulzhr @Steam lg saving buat resesi 2023 kah wkwkwk
2022-10-19 03:46:03+00:00,"Survei Bloomberg (2022) menyebutkan, risiko resesi Indonesia hanya sebesar 3 persen, lebih rendah dibandingkan negara lain.  https://t.co/xEGYR3Z1up"
2022-10-19 03:46:02+00:00,"Potensi Resesi 2023, Sandiaga Bakal Jaga Daya Beli Hingga Bantu Pemerataan Modal Pelaku Ekraf https://t.co/CTfT28hMjZ"
2022-10-19 03:44:01+00:00,"Survei Bloomberg (2022) menyebutkan, risiko resesi Indonesia hanya sebesar 3 persen, lebih rendah dibandingkan negara lain.  https://t.co/xEGYR3GSgh"
2022-10-19 03:43:04+00:00,"Hadapi Ancaman Resesi, Pemerintah Diminta Perkuat UMKM https://t.co/mQc43JCMl1"
2022-10-19 03:42:58+00:00,"Gue dariawal gak panik tu heboh resesi bla bla bla... ya emang serem sih, tapi kalo ditakut takutin begini malah curiga ada agenda terselubung"
2022-10-19 03:42:26+00:00,"Nahan cash itu bukan berarti lo nahan uang belanja kebutuhan hidup, tapi uang buat belanja rumah, mobil, dan investasi. 🥲

Soalnya nanti pas resesi harga barang2 ini pada jatoh, sehingga lo enak ngeruk kekayaan dari situ."
2022-10-19 03:42:14+00:00,"/wal no salty please jadi akhir2 ini banyak yg ngomongin resesi 2023, udah baca di web masih kurang ngerti... maksudnya apa sih?"
2022-10-19 03:42:00+00:00,"@Refiza354 @yusuf_dumdum Justru kita harus bersyukur negara2 barat yg besar dihantam resesi &amp; bangkrut tapi ada bagian dunia lainnya yg justru panen uang yaitu negara2 Arab Timur Tengah, kedepan banyak negara2 yg akan MENGEMIS/MEMINTA BELAS KASIHAN uang ke negara2 Arab. 

Buuahahahahahahahahahahahahaha"
2022-10-19 03:41:28+00:00,"@worksfess Udah baca soal ini belum? Gue agak sepakat sih memang. Kenapa bang Raymond Chin ini merasa bahwa resesi kehancuran? Krn jenis usaha yg digelutinya itu ngejar valuasi. Betul memang, perusahaan yg ngejar valuasi ini sgt berdampak dgn resesi. CMIIW

https://t.co/kqBMQQzN0U"
2022-10-19 03:40:00+00:00,#KerjaKeras dari sekarang untuk persiapan tahun 2023 yg katanya nih bakal resesi
2022-10-19 03:39:41+00:00,"Ngoceh resesi ke rakyat, dia malah main proyek. Sedot aja terus APBN. Bener-bener sedang mempersiapkan modal besar untuk rencana busuk di 2024 nih, ujung Senayan s.d ujung Istana."
2022-10-19 03:39:17+00:00,"Hadapi Risiko Resesi Global, Ekonomi Indonesia Dinilai Masih Stabil  https://t.co/FgWcnxlrZo"
2022-10-19 03:38:39+00:00,Chatib Basri: Indonesia Berpotensi Kecil Alami Resesi - BUMNINC https://t.co/uROIXZlkO5
2022-10-19 03:36:27+00:00,@TahananAzkaban Mau resesi kalo kata orang orang mah ya 😭😭😭
2022-10-19 03:35:44+00:00,@satesapiarataki apa tanggapanmu mengenai resesi 2023 🏃‍♀️
2022-10-19 03:35:18+00:00,Pdahal resesi udah dimulai Nov 2021.
2022-10-19 03:35:08+00:00,"Indonesia setelah badai covid 19 juga resesi ekonomi global didunia.
Berdampak terhadap perekonomian nasional.Sehingga masyarakat Indonesia,harus tetap sehat dan terus semangat untuk terus berupaya mensejahterakan keluarga dan bersama sama mewujudkan Indonesia lebih tangguh"
2022-10-19 03:35:06+00:00,"Resesi Global, Komisi XI; Pemerintah Harus Prioritaskan UMKM https://t.co/vFEYTZ9qBR https://t.co/A0JDShLwz1"
2022-10-19 03:34:00+00:00,"Jelang resesi tahun 2023, biaya hidup jadi kekhawatiran terbesar Generasi Z dan Milenial.

https://t.co/B78scG4mzt"
2022-10-19 03:33:03+00:00,"@drunknarcher @convomfs emang gaada otak njirr orang2 yg bahas soal resesi mulu apalagi pemerintah juga, yaa kalo resesi cari solusinya jngn cmn nyruh hemat hemat dan hemat. Mkan aja udh bersyukur dan gimana mau hemat bbm aja naik. jancokk"
2022-10-19 03:33:03+00:00,"Hadapi Ancaman Resesi, Pemerintah Diminta Perkuat UMKM https://t.co/H6Ru4maQJC"
2022-10-19 03:32:53+00:00,"Harus diakui indikasinya memang 2023 resesi seluruh dunia. Banyak yang masih denial berharap ga terjadi, kalo menurut sy lebih baik kita siap2. Tapi ga fearmongering ky gitu juga sih, jatohnya bikin takut dan panik aja (sambil berharap dpt cuan dr orang panik) 🤦🏻‍♀️"
2022-10-19 03:32:35+00:00,"Pasar Cemaskan Resesi, Rupiah Amblas ke 15.478 per Dolar AS https://t.co/jk8EkANTCO"
2022-10-19 03:30:59+00:00,"@ikramarki Tapi kata impluensyer malah resesi, gimana dong"
2022-10-19 03:29:30+00:00,"@metvdrc Nah, itu betul Met 🙏🏻

Jadi ga perlu takut resesi selama ada token listrik 🙏🏻"
2022-10-19 03:29:16+00:00,2023 F1 RESESI!!!
2022-10-19 03:27:52+00:00,"@korantempo klo mau tahan resesi, pemerintah/negara perlu segera merencanakan strategi sistemvkeuangan yg berbasis anti inflasi. caranya segera simpan emas sesuai dengan jumlah duit yg dicetak + yg beredar.
kedepan nilai mata uang berbasis sumberdaya negara."
2022-10-19 03:27:49+00:00,"Banyak temen yg tanya resesi, saranku cm satu, kurangin scroll banyakin belajar aja"
2022-10-19 03:26:02+00:00,"Waspadai Risiko Resesi Global, Pemerintah Kendalikan Inflasi hingga Jaga Pasokan Pangan https://t.co/i4kyFYbw03"
2022-10-19 03:25:58+00:00,"turu.
2023 niat istirahat biar kesehatan membaik, malah resesi (katanya), memang kontol."
2022-10-19 03:24:56+00:00,@user98068756 @r4Acore @bzoundaries ga ah gua mau nyari duit buat resesi ekonomi
2022-10-19 03:24:52+00:00,@jokowi Bagaiman dengan dolar yang 15500 apakah ekonomi baik2 saja lebih baik pokus ekonomi dulu dari ancaman resesi dari pada mikirin yang lain ini menyangkut hajat hidup orang banyak
2022-10-19 03:24:49+00:00,"bukannya tobat mikirin taun depan resesi, tapi sungguh, spaylater enak pakenya 😭🫡 https://t.co/NUnJn0mQdi"
2022-10-19 03:24:45+00:00,"Strategi ngeles: “pak Jokowi jg ngomong kok, bukan gua aja.”

Pak Jokowi itu presiden, memberi guidance utk bangsa. Konteks yg pas, &amp; sesuai situasi yg mostly semua sepakat: resesi global di 2023. 

Lah situ ngomong kras kres, KEHANCURAN DUNIA &amp; (kemungkinan) punya insentif beda. https://t.co/NaXjuuZRTR"
2022-10-19 03:24:35+00:00,"Assalamualaikum #SobatIAEI

Bank Sentral Amerika telah menaikan suku bunga sebanyak 4 kali sepanjang tahun 2022 untuk meredam menekan inflasi agar ekonomi tetap terkendali tanpa memicu resesi atau “soft-landing”. Namun sekarang, The Fed mengubah target menjadi ""Growth-Recession"". https://t.co/csYf1F7673"
2022-10-19 03:24:28+00:00,"Ini apa aku harus tetep egois buat nonton mereka tapi resiko tahun depan gk ada yg tau resesi 2023 dimulai, atau fokus cari uang kumpulin banyak uang buat wl lain nya, Aaaaa bingung semua serba pertama kaliii, harus gimanaaa~~~"
2022-10-19 03:24:16+00:00,"@riojerbat Missinform gaji asuransi, terlalu fearmongerint resesi, sama tumpukkan kekesalan netijwn aja"
2022-10-19 03:24:06+00:00,"@cobakaupikirkan nah itu dia, kemarin pas 2020 juga ngomongnya resesi"" tapi ya tetep gini"" juga
btw salah deh, ternyata yang tak maksud inflasi yang udah kejadian di amerika"
2022-10-19 03:23:19+00:00,"@jokowi Resesi pak resesi (rumornya) 
masih mau lanjutin proyek maksanya?"
2022-10-19 03:23:02+00:00,Pemerintah telah mengambil sejumlah langkah penting untuk penguatan perekonomian nasional guna mewaspadai ancaman resesi global.  https://t.co/o4wSWkRaRg
2022-10-19 03:22:52+00:00,@moonareas resesi 2023
2022-10-19 03:22:35+00:00,"Sandiaga Uno Kasih Bocoran Sektor Anti Resesi, Keep Invested! https://t.co/h0rCRsnB0f"
2022-10-19 03:22:03+00:00,Pemerintah telah mengambil sejumlah langkah penting untuk penguatan perekonomian nasional guna mewaspadai ancaman resesi global.  https://t.co/o4wSWkA7Pg
2022-10-19 03:21:51+00:00,"Gengs kalo gabut terus butuh tontonan seru selain koar2 resesi boleh banget cek ini hehe 👁️👄👁️👌

https://t.co/MTXgTNPJIY"
2022-10-19 03:21:46+00:00,"Daftar Negara yang Diramal Lolos dari Resesi 2023, Indonesia Gimana? https://t.co/cBrmCourAg"
2022-10-19 03:21:38+00:00,Penurunan surplus perdagangan menjadi pertanda resesi ekonomi dunia kian dekat. Pemerintah seharusnya menyiapkan belanja untuk mendorong daya beli kelompok rentan. #KoranTempo https://t.co/YGlRyPx5I2
2022-10-19 03:21:35+00:00,Wah pada rame bahas Resesi 2023 nih🤔
2022-10-19 03:20:23+00:00,kn mau resesi wkwkwk
2022-10-19 03:20:19+00:00,"@m_sael @OxRafy @brahma_kali @worksfess Jadi penyebab resesi oil dan gas, infrastruktur?"
2022-10-19 03:20:00+00:00,"Cara hadapi resesi yang diprediksi terjadi pada 2023, perhatikan dana daruratmu. 

https://t.co/dzWmCETZFL"
2022-10-19 03:19:35+00:00,Fitch Ratings Proyeksi Ekonomi AS Resesi Pada Maret 2023 https://t.co/dljTIlyl17
2022-10-19 03:17:14+00:00,2023 tuh resepsi bukan resesi
2022-10-19 03:17:04+00:00,Resesi gk resesi ak tetap hidup miskin
2022-10-19 03:16:58+00:00,"@tilehopper ngeliat temen gue pada panik dar der dor share story resesa resesi, gua mau kasih tau ke mereka jangan sampe stress karena kemakan konten ngabs ekonomi ini tapi gue takut dibilang sok tau. jadinya buat konsumsi pribadi aja alias nyelametin diri sendiri."
2022-10-19 03:16:28+00:00,@njnaaana resesi anjer😭😭😭
2022-10-19 03:16:26+00:00,"@haitiwi @dion_yulianto Wkwkwwk semangat semuanyaaa... ingat, resesi sudah dekat. 😭🤣💪"
2022-10-19 03:16:11+00:00,Ekonomi Asia Diprediksi Bersinar di Tengah Ancaman Resesi Global https://t.co/J60krfcbnp
2022-10-19 03:16:10+00:00,"seventeen persiapan resesi 2023 nya mateng banget🙏🏻
kesian banget ih carat gapunya persiapan apaapa:) jiakhhh wkwk mnangisi dirisendiri https://t.co/6rC50SAVST"
2022-10-19 03:16:02+00:00,Blibli Pede IPO di Tengah Ancaman Resesi Ekonomi Global https://t.co/GrE0KLCSUz
2022-10-19 03:15:37+00:00,"Membuka Skenario Terburuk Resesi 2023, RI Bisa Selamat Asal.. https://t.co/HfyZ0A38CK"
2022-10-19 03:15:15+00:00,Ribuan karyawan pun tidak diperpanjang masa kontraknya. Ancaman resesi global membuat gelombang pemecatan bisa makin besar.  #KoranTempo
2022-10-19 03:13:58+00:00,"tp y ud la, keluarga i ud resesi dari dua tahun lalu"
2022-10-19 03:13:39+00:00,"ya udah isu resesi naikin aja terus, orang nyimpen duit, duit yang ada fisiknya engga muter, malah berkurang, banyak masuk di bank, u pikir tdk akan inflasi ha?"
2022-10-19 03:13:29+00:00,@OxRafy @m_sael @brahma_kali @worksfess Apa penyebab resesi ?
2022-10-19 03:12:32+00:00,ga takut resesi soalnya gada duitnya sm selama ini udh nerapin frugal living walau tetep kecolongan😮‍💨
2022-10-19 03:12:13+00:00,Jiun mikirin resesi taun depan https://t.co/LTRJdDa0Zk
2022-10-19 03:11:13+00:00,"Masih banyak hal lain yg harus dikerjakan, perkara resesi, pangan, bbm, polri, sepak bola, dll... hal gak penting kyk gini, gak perlu dipedulikan. Bodo amat!"
2022-10-19 03:10:35+00:00,Ngeri! Sri Mulyani Bilang Resesi Bisa Awet hingga 2024 https://t.co/qfZgncq7By
2022-10-19 03:10:18+00:00,2023 F1 resesi!??!??!?!??
2022-10-19 03:09:46+00:00,"Pemerintah diminta memberi perhatian utama kepada pelaku pelaku usaha mikro, kecil, dan menengah (UMKM) dalam menghadapi ancaman resesi yang diduga terjadi pada 2023. 
Selengkapnya 
https://t.co/87d1nszuIZ"
2022-10-19 03:09:24+00:00,"@tanyakanrl Nder gausah ikutan para influenza yg bikin heboh bilang taun depan resesi &amp; berimbas sama rakyat kecil ya.

Nyebar2 hoax / fitnah tentang kiamat jg gaboleh, kalo yg baca ini org2 polos apa ga syok mereka"
2022-10-19 03:09:03+00:00,"Hadapi Risiko Resesi Global, Ekonomi Indonesia Masih Stabil https://t.co/J9gXW7TeRp"
2022-10-19 03:08:42+00:00,@tanyakanrl Khusus untuk sender bkn resesi tapi resepsi wkwk
2022-10-19 03:08:34+00:00,"Hadapi Risiko Resesi Global, Ekonomi Indonesia Masih Stabil https://t.co/fI0UFI61NU"
2022-10-19 03:08:15+00:00,"Salah satu hal lain tersebut adalah: menjelang pilpres 2009 biasanya konsumsi secara makro meningkat.
Tahun depan 2023 juga merupakan wwktu menjelang pesta politik tahun 2024.
Hal ini bisa juga menjadi penyelamat Indonesia di tahun 2023, apabila resesi global benar terjadi."
2022-10-19 03:08:14+00:00,"Kita pernah menghadapi resesi dunia tahun 2008-2009, dan Indonesia menjadi salah satu 'pulau' yang seakan tidak banyak terpengaruh.
Selain karena kebijakan yang baik, ada hal lain yang membuat Indonesia selamat dari resesi tersebut"
2022-10-19 03:08:13+00:00,"Menghadapi tahun 2023 yg katanya gelap dan katanya bakal ada resesi dunia, kita ttep harus optimis, tenang dan jangan panik.

Belajar dari pengalaman negara lain pada tahun 80an yang kena resesi akibat adanya ketakutan yang berlebihan"
2022-10-19 03:06:31+00:00,Amerika dalam guncangan resesi tapi biden membantahnya
2022-10-19 03:06:30+00:00,"btw isu resesi ini udah ada lama sejak 2018, dan kejadian di 2020 karna pandemi. trus resesi 2020 bikin melarat dan penjarahan sana sini? kan kagakkk"
2022-10-19 03:06:16+00:00,"Sumpah pusing banget liat postingan orang takut resesi takut resesi. Kayaknya sekarang aja banyak orang ditagih pinjol, hidupnya udah resesi tiap hari."
2022-10-19 03:05:07+00:00,"selama masih menganut ""rezeki udah Tuhan yg ngatur, yg penting usaha."" gk usah berlebihan takut sama resesi. deketin yg ngatur rezekinya dan usaha sebaik-baiknya... 👍"
2022-10-19 03:05:00+00:00,waduh tidak boleh kalah dari abang2 ojol yang kerja keras naik2 gedung. Mulai sekarang aku harus ubah kebiasaan hidup supaya klo ada resesi aku engga perlu cemas lagi. #KerjaKeras
2022-10-19 03:05:00+00:00,Pokoknya aku ini ya engga boleh kalah dari abang-abang ojol yang kerja keras naik-naik gedung gitu. Mulai sekarang aku harus ubah kebiasaan hidup supaya klo ada resesi aku engga perlu cemas lagi kedepannya. #KerjaKeras
2022-10-19 03:03:29+00:00,Resesi???Big company mulai bertindak???jual asset buat bayar sebagian besar hutang..menarik👀
2022-10-19 03:02:01+00:00,"menujuu resesi 2023, ayokk semangattt pejuang cuann #KerjaKeras"
2022-10-19 03:01:50+00:00,#KerjaKeras lg rame nih? Ini campaign resesi yaaa? Katanya tahun depan bakal resesi jadinya sekarang kita harus kerja keras
2022-10-19 03:01:36+00:00,"Ramalan orang-orang di tahun 2023 akan resesi ekonomi, fix banget aku harus #KerjaKeras dari sekarang biar bisa menghindari dampaknya!"
2022-10-19 03:01:00+00:00,"Eh denger2 tahun 2023 banyak yang meramal akan terjadi resesi yak. Wah kudu #KerjaKeras sedari awal nih supaya tahun depan bebas cemas. Yuk bisa. 

#KerjaKeras"
2022-10-19 03:01:00+00:00,"Konon 2023 akan ada resesi, makanya aku harus #KerjaKeras biar gak cemas tahun depan, :)))"
2022-10-19 03:00:28+00:00,"Jangan cemas tetap semangat walau ada ramalan resesi ekonomi 2023. Dari sekarang ancang-ancang kerja keras. Indonesia Bisa! Semangat
#KerjaKeras"
2022-10-19 03:00:03+00:00,"@xmhmkv Dari kemarin aku liat agensi danusan terus auto mikir, ""Buat modal cb pas resesi kali ya."" 😭"
2022-10-19 03:00:03+00:00,"Ini ada apa sih koq lagi rame hastag ini #KerjaKeras ?
Apa karena siap2 menghadapi resesi ?"
2022-10-19 03:00:02+00:00,"Oalaah ternyata yg lagi rame itu ojol nganterin makanan lewat rooftop, kalo gitu gue juga gamau kalah deh buat #KerjaKeras supaya tahun depan yg katanya bakal terjadi resesi jadi gak perlu cemas lagi"
2022-10-19 03:00:02+00:00,Apa Itu Resesi Global? https://t.co/L9Z5J5jACT
2022-10-19 03:00:01+00:00,#KerjaKeras ojol harus ditiru nih biar ga cemas kalo ada resesi
2022-10-19 03:00:01+00:00,"#KerjaKeras ade ape rame"" bahas #KerjaKeras apa karna taun depan resesi jadi harus #KerjaKeras ??? Pliss weh kasih tau kenapaa???"
2022-10-19 03:00:01+00:00,"katanya 2023 bkl ada resesi? tetap semangat, berdoa, dan jangan lupa....#KerjaKeras, supaya bebas cemas..(kayak abang ojol yg lwt rooftop..👍🏻👍🏻)"
